nearest10hz,timestamp,deviceTimestamp,devTimestamp,P,T,CH4,H2O,C2H6,R,C1C2,batteryCharge,powerInput,current,SOC,aerisTimestamp,nearestMS,nearest10hz,shiftCH4,shiftC2H6
1605814378.6,1605814378.611259,1605814378.611259,11/19/2020 13:33:51.371,239.97099999999998,20.2427,2.03983,8588.67,1.9273200000000001,-0.277805,-1.0,12302,14729,238.0,92.0,1605792831.371,1605814378.611,1605814378.6,2.03974,1.13612
1605814379.6,1605814379.63065,1605814379.63065,11/19/2020 13:33:52.395,239.981,20.2471,2.03855,8590.05,0.804962,-0.265583,-1.0,12309,14722,236.0,92.0,1605792832.395,1605814379.631,1605814379.6,2.04093,1.7661
1605814380.7,1605814380.657643,1605814380.655691,11/19/2020 13:33:53.419,239.95,20.2511,2.04114,8586.07,0.843016,-0.24625300000000003,-1.0,12309,14722,236.0,92.0,1605792833.419,1605814380.658,1605814380.7,2.03848,1.58675
1605814381.7,1605814381.6660109,1605814381.6660109,11/19/2020 13:33:54.443,239.97400000000002,20.2551,2.03845,8595.3,1.81257,-0.167397,-1.0,12311,14718,238.0,92.0,1605792834.4429998,1605814381.666,1605814381.7,2.0375099999999997,1.0033100000000001
1605814382.7,1605814382.691265,1605814382.691265,11/19/2020 13:33:55.467,239.984,20.26,2.03974,8608.34,1.13612,-0.21748299999999998,-1.0,12306,14689,234.0,92.0,1605792835.467,1605814382.691,1605814382.7,2.03277,1.1997
1605814383.7,1605814383.72345,1605814383.722626,11/19/2020 13:33:56.491,239.988,20.2641,2.04093,8611.65,1.7661,-0.21116,-1.0,12304,14675,237.0,92.0,1605792836.4910002,1605814383.723,1605814383.7,2.0396,0.489183
1605814384.7,1605814384.743781,1605814384.742725,11/19/2020 13:33:57.515,239.987,20.2679,2.03848,8613.93,1.58675,-0.14919200000000002,-1.0,12301,14700,234.0,92.0,1605792837.515,1605814384.744,1605814384.7,2.03947,0.267961
1605814385.8,1605814385.773026,1605814385.771975,11/19/2020 13:33:58.539,240.00099999999998,20.2726,2.0375099999999997,8622.91,1.0033100000000001,-0.06872539999999999,-1.0,12298,14720,237.0,92.0,1605792838.539,1605814385.773,1605814385.8,2.04333,0.00596307
1605814386.8,1605814386.786476,1605814386.786476,11/19/2020 13:33:59.563,240.013,20.2774,2.03277,8624.89,1.1997,-0.0171111,-1.0,12312,14721,237.0,92.0,1605792839.563,1605814386.786,1605814386.8,2.04719,-0.047263400000000004
1605814387.8,1605814387.8235419,1605814387.8225439,11/19/2020 13:34:00.587,239.968,20.2816,2.0396,8613.04,0.489183,-0.0461772,-1.0,12311,14717,238.0,92.0,1605792840.5870001,1605814387.824,1605814387.8,2.03937,-0.00869712
1605814388.8,1605814388.8420632,1605814388.8420632,11/19/2020 13:34:01.611,240.013,20.2865,2.03947,8602.85,0.267961,-0.023886900000000003,-1.0,12305,14702,236.0,92.0,1605792841.611,1605814388.842,1605814388.8,2.0419,-0.7656029999999999
1605814389.9,1605814389.8620849,1605814389.8620849,11/19/2020 13:34:02.635,240.00799999999998,20.2898,2.04333,8605.04,0.00596307,-0.266753,-1.0,12300,14688,232.0,92.0,1605792842.635,1605814389.862,1605814389.9,2.041,-0.804986
1605814390.9,1605814390.89129,1605814390.89129,11/19/2020 13:34:03.659,239.953,20.2949,2.04719,8603.41,-0.047263400000000004,-0.400855,-1.0,12300,14688,232.0,92.0,1605792843.659,1605814390.891,1605814390.9,2.04215,-0.8213219999999999
1605814391.9,1605814391.907573,1605814391.9066188,11/19/2020 13:34:04.683,239.99200000000002,20.299,2.03937,8605.16,-0.00869712,-0.529879,-1.0,12301,14726,235.0,92.0,1605792844.6829998,1605814391.908,1605814391.9,2.04277,-1.0043799999999998
1605814392.9,1605814392.927842,1605814392.927842,11/19/2020 13:34:05.707,240.005,20.303,2.0419,8604.27,-0.7656029999999999,-0.681834,-1.0,12311,14735,236.0,92.0,1605792845.707,1605814392.928,1605814392.9,2.0392200000000003,-2.2017900000000004
1605814394.0,1605814393.955172,1605814393.954412,11/19/2020 13:34:06.731,240.00099999999998,20.308,2.041,8594.43,-0.804986,-0.673693,-1.0,12309,14700,235.0,92.0,1605792846.731,1605814393.955,1605814394.0,2.04051,-0.8743059999999999
1605814395.0,1605814394.981435,1605814394.980638,11/19/2020 13:34:07.755,239.997,20.3118,2.04215,8600.36,-0.8213219999999999,-0.7052510000000001,-1.0,12303,14699,235.0,92.0,1605792847.755,1605814394.981,1605814395.0,2.04523,-0.9950110000000001
1605814396.0,1605814396.00863,1605814396.007632,11/19/2020 13:34:08.779,239.993,20.3167,2.04277,8602.07,-1.0043799999999998,-0.72004,-1.0,12298,14699,235.0,92.0,1605792848.779,1605814396.009,1605814396.0,2.03706,-0.14851
1605814397.0,1605814397.027915,1605814397.027915,11/19/2020 13:34:09.803,239.995,20.3209,2.0392200000000003,8604.61,-2.2017900000000004,-0.667575,-1.0,12311,14733,240.0,92.0,1605792849.803,1605814397.028,1605814397.0,2.03137,-1.57779
1605814398.1,1605814398.05631,1605814398.05631,11/19/2020 13:34:10.827,239.958,20.3253,2.04051,8621.82,-0.8743059999999999,-0.649696,-1.0,12312,14736,237.0,92.0,1605792850.8270001,1605814398.056,1605814398.1,2.02483,-0.109922
1605814399.2,1605814399.160244,1605814399.160244,11/19/2020 13:34:11.851,239.968,20.3298,2.04523,8626.99,-0.9950110000000001,-0.664283,-1.0,12309,14693,237.0,92.0,1605792851.851,1605814399.16,1605814399.2,2.0310799999999998,-0.44692
1605814400.1,1605814400.103008,1605814400.103008,11/19/2020 13:34:12.875,240.11599999999999,20.3341,2.03706,8661.15,-0.14851,-0.564484,-1.0,12309,14693,237.0,92.0,1605792852.875,1605814400.103,1605814400.1,2.03649,-0.272818
1605814401.1,1605814401.141905,1605814401.141905,11/19/2020 13:34:13.899,240.843,20.3394,2.03137,10891.4,-1.57779,-0.382237,-1.0,12305,14698,234.0,92.0,1605792853.899,1605814401.142,1605814401.1,2.0361,-0.013715799999999998
1605814402.2,1605814402.1612382,1605814402.160399,11/19/2020 13:34:14.923,240.56599999999997,20.344,2.02483,11278.2,-0.109922,-0.21385500000000002,-1.0,12309,14735,238.0,92.0,1605792854.9229999,1605814402.161,1605814402.2,2.0411099999999998,-0.366214
1605814403.2,1605814403.199449,1605814403.199449,11/19/2020 13:34:15.947,240.49900000000002,20.3488,2.0310799999999998,10474.3,-0.44692,-0.162314,-1.0,12312,14739,238.0,92.0,1605792855.947,1605814403.199,1605814403.2,2.03983,-1.1863
1605814404.2,1605814404.219681,1605814404.218857,11/19/2020 13:34:16.971,240.386,20.3531,2.03649,9821.66,-0.272818,-0.152934,-1.0,12312,14706,235.0,92.0,1605792856.971,1605814404.22,1605814404.2,2.0434400000000004,-1.5061799999999999
1605814405.3,1605814405.256897,1605814405.255903,11/19/2020 13:34:17.995,240.30700000000002,20.3567,2.0361,9421.88,-0.013715799999999998,-0.07618889999999999,-1.0,12306,14699,236.0,92.0,1605792857.995,1605814405.257,1605814405.3,2.04212,-1.1435799999999998
1605814406.3,1605814406.25455,1605814406.25455,11/19/2020 13:34:19.019,240.25,20.361,2.0411099999999998,9235.1,-0.366214,-0.0578442,-1.0,12299,14708,236.0,92.0,1605792859.019,1605814406.255,1605814406.3,2.04316,-1.44292
1605814407.3,1605814407.2709131,1605814407.2709131,11/19/2020 13:34:20.043,240.233,20.3664,2.03983,9159.75,-1.1863,-0.040495800000000005,-1.0,12309,14734,237.0,92.0,1605792860.043,1605814407.271,1605814407.3,2.04167,-1.70895
1605814408.3,1605814408.315123,1605814408.315123,11/19/2020 13:34:21.067,240.16299999999998,20.3701,2.0434400000000004,9178.59,-1.5061799999999999,-0.0850451,-1.0,12311,14733,239.0,92.0,1605792861.0670002,1605814408.315,1605814408.3,2.03983,-1.7638599999999998
1605814409.3,1605814409.318489,1605814409.317692,11/19/2020 13:34:22.091,240.12,20.3751,2.04212,9223.73,-1.1435799999999998,-0.123754,-1.0,12309,14715,241.0,92.0,1605792862.091,1605814409.318,1605814409.3,2.04215,-1.5566799999999998
1605814410.3,1605814410.340756,1605814410.340756,11/19/2020 13:34:23.115,240.102,20.3792,2.04316,9241.8,-1.44292,-0.15351900000000002,-1.0,12306,14694,237.0,92.0,1605792863.115,1605814410.341,1605814410.3,2.0455900000000002,-1.84948
1605814411.4,1605814411.431803,1605814411.431008,11/19/2020 13:34:24.139,240.072,20.3837,2.04167,9252.99,-1.70895,-0.190203,-1.0,12300,14698,237.0,92.0,1605792864.139,1605814411.432,1605814411.4,2.0443599999999997,-1.8509200000000001
1605814412.4,1605814412.4271731,1605814412.426373,11/19/2020 13:34:25.163,240.041,20.3879,2.03983,9202.38,-1.7638599999999998,-0.190652,-1.0,12309,14738,237.0,92.0,1605792865.1629999,1605814412.427,1605814412.4,2.04472,-1.9749900000000002
1605814413.4,1605814413.422703,1605814413.422703,11/19/2020 13:34:26.187,240.021,20.3928,2.04215,9144.21,-1.5566799999999998,-0.22121500000000002,-1.0,12310,14722,239.0,92.0,1605792866.187,1605814413.423,1605814413.4,2.04786,-1.7949400000000002
1605814414.5,1605814414.450717,1605814414.450717,11/19/2020 13:34:27.211,240.046,20.3968,2.0455900000000002,9122.36,-1.84948,-0.317556,-1.0,12311,14710,236.0,92.0,1605792867.211,1605814414.451,1605814414.5,2.0375099999999997,-1.36595
1605814415.5,1605814415.465218,1605814415.465218,11/19/2020 13:34:28.235,240.02599999999998,20.4013,2.0443599999999997,9110.79,-1.8509200000000001,-0.361779,-1.0,12303,14689,235.0,92.0,1605792868.235,1605814415.465,1605814415.5,2.03976,-2.2688
1605814416.5,1605814416.489263,1605814416.488266,11/19/2020 13:34:29.259,240.02900000000002,20.406,2.04472,9100.8,-1.9749900000000002,-0.385671,-1.0,12300,14707,232.0,92.0,1605792869.2589998,1605814416.489,1605814416.5,2.04323,-1.91545
1605814417.5,1605814417.513532,1605814417.513532,11/19/2020 13:34:30.283,240.03799999999998,20.4108,2.04786,9093.42,-1.7949400000000002,-0.344907,-1.0,12312,14735,238.0,92.0,1605792870.283,1605814417.514,1605814417.5,2.04507,-1.9731
1605814418.5,1605814418.542771,1605814418.542771,11/19/2020 13:34:31.307,240.02200000000002,20.4153,2.0375099999999997,9074.67,-1.36595,-0.339828,-1.0,12310,14717,238.0,92.0,1605792871.3070002,1605814418.543,1605814418.5,2.04395,-2.98347
1605814419.5,1605814419.549079,1605814419.549079,11/19/2020 13:34:32.331,240.044,20.4196,2.03976,9076.25,-2.2688,-0.321173,-1.0,12310,14717,238.0,92.0,1605792872.331,1605814419.549,1605814419.5,2.0459400000000003,-2.40505
1605814420.6,1605814420.605501,1605814420.605501,11/19/2020 13:34:33.355,240.018,20.4237,2.04323,9077.95,-1.91545,-0.38174,-1.0,12302,14696,234.0,92.0,1605792873.355,1605814420.606,1605814420.6,2.03993,-2.1897
1605814421.6,1605814421.626533,1605814421.62553,11/19/2020 13:34:34.379,240.005,20.4287,2.04507,9072.21,-1.9731,-0.513529,-1.0,12303,14705,237.0,92.0,1605792874.379,1605814421.627,1605814421.6,2.04515,-2.67923
1605814422.6,1605814422.629906,1605814422.629906,11/19/2020 13:34:35.403,239.995,20.4331,2.04395,9080.63,-2.98347,-0.5305770000000001,-1.0,12312,14721,237.0,92.0,1605792875.4029999,1605814422.63,1605814422.6,2.04586,-3.31569
1605814423.7,1605814423.662091,1605814423.661333,11/19/2020 13:34:36.427,240.007,20.4379,2.0459400000000003,9077.42,-2.40505,-0.56709,-1.0,12312,14722,236.0,92.0,1605792876.427,1605814423.662,1605814423.7,2.04549,-2.6318
1605814424.7,1605814424.689371,1605814424.689371,11/19/2020 13:34:37.451,239.96200000000002,20.4418,2.03993,9086.82,-2.1897,-0.557573,-1.0,12306,14697,236.0,92.0,1605792877.451,1605814424.689,1605814424.7,2.04601,-3.4067800000000004
1605814425.7,1605814425.697643,1605814425.697643,11/19/2020 13:34:38.475,240.00900000000001,20.4468,2.04515,9086.35,-2.67923,-0.58883,-1.0,12306,14736,236.0,92.0,1605792878.475,1605814425.698,1605814425.7,2.04704,-3.10506
1605814426.7,1605814426.72589,1605814426.72589,11/19/2020 13:34:39.499,240.00599999999997,20.4507,2.04586,9079.46,-3.31569,-0.617683,-1.0,12310,14717,237.0,92.0,1605792879.4989998,1605814426.726,1605814426.7,2.04068,-2.42429
1605814427.7,1605814427.748208,1605814427.7461731,11/19/2020 13:34:40.523,240.00900000000001,20.4553,2.04549,9072.37,-2.6318,-0.6470239999999999,-1.0,12308,14700,236.0,92.0,1605792880.5229998,1605814427.748,1605814427.7,2.04845,-2.58438
1605814428.8,1605814428.769477,1605814428.768671,11/19/2020 13:34:41.547,239.982,20.4595,2.04601,9082.19,-3.4067800000000004,-0.66065,-1.0,12308,14700,236.0,92.0,1605792881.5470002,1605814428.769,1605814428.8,2.05108,-2.91597
1605814429.8,1605814429.8096461,1605814429.8096461,11/19/2020 13:34:42.571,239.998,20.4651,2.04704,9081.11,-3.10506,-0.7084630000000001,-1.0,12302,14686,235.0,92.0,1605792882.571,1605814429.81,1605814429.8,2.04377,-2.9866599999999996
1605814430.8,1605814430.846882,1605814430.8459358,11/19/2020 13:34:43.595,239.97799999999998,20.4689,2.04068,9078.47,-2.42429,-0.6940890000000001,-1.0,12305,14712,237.0,92.0,1605792883.595,1605814430.847,1605814430.8,2.04542,-2.75054
1605814431.9,1605814431.854197,1605814431.853186,11/19/2020 13:34:44.619,239.975,20.4735,2.04845,9093.56,-2.58438,-0.7368680000000001,-1.0,12312,14737,237.0,92.0,1605792884.619,1605814431.854,1605814431.9,2.04449,-3.52126
1605814432.9,1605814432.8725061,1605814432.8725061,11/19/2020 13:34:45.643,239.99200000000002,20.4772,2.05108,9087.9,-2.91597,-0.728332,-1.0,12306,14689,233.0,92.0,1605792885.643,1605814432.873,1605814432.9,2.05017,-3.64658
1605814433.9,1605814433.917675,1605814433.917675,11/19/2020 13:34:46.667,239.981,20.4825,2.04377,9095.07,-2.9866599999999996,-0.6893630000000001,-1.0,12301,14722,235.0,92.0,1605792886.667,1605814433.918,1605814433.9,2.0453799999999998,-3.7559199999999997
1605814434.9,1605814434.916996,1605814434.916996,11/19/2020 13:34:47.691,239.98,20.4872,2.04542,9089.25,-2.75054,-0.646053,-1.0,12309,14724,237.0,92.0,1605792887.691,1605814434.917,1605814434.9,2.05001,-3.16425
1605814435.9,1605814435.944242,1605814435.944242,11/19/2020 13:34:48.715,239.99599999999998,20.4915,2.04449,9106.4,-3.52126,-0.538855,-1.0,12317,14730,234.0,92.0,1605792888.715,1605814435.944,1605814435.9,2.0470599999999997,-3.7152800000000004
1605814437.1,1605814437.087453,1605814437.087453,11/19/2020 13:34:49.841,240.018,20.4969,2.05017,9099.13,-3.64658,-0.58585,-1.0,12303,14687,232.0,92.0,1605792889.841,1605814437.087,1605814437.1,2.0480400000000003,-3.77886
1605814438.1,1605814438.101484,1605814438.101484,11/19/2020 13:34:50.865,239.97299999999998,20.5019,2.0453799999999998,9101.21,-3.7559199999999997,-0.539786,-1.0,12306,14726,237.0,92.0,1605792890.865,1605814438.101,1605814438.1,2.04918,-3.5245599999999997
1605814439.1,1605814439.1207528,1605814439.119808,11/19/2020 13:34:51.889,239.99200000000002,20.5062,2.05001,9095.37,-3.16425,-0.564718,-1.0,12306,14726,237.0,92.0,1605792891.889,1605814439.121,1605814439.1,2.05323,-3.5129699999999997
1605814440.1,1605814440.149049,1605814440.148248,11/19/2020 13:34:52.913,239.986,20.5106,2.0470599999999997,9097.8,-3.7152800000000004,-0.565242,-1.0,12309,14721,238.0,92.0,1605792892.9129999,1605814440.149,1605814440.1,2.04897,-3.9045400000000003
1605814441.2,1605814441.238146,1605814441.2370949,11/19/2020 13:34:53.937,239.983,20.5153,2.0480400000000003,9105.92,-3.77886,-0.584974,-1.0,12304,14707,233.0,92.0,1605792893.937,1605814441.238,1605814441.2,2.04933,-3.97076
1605814442.2,1605814442.1906,1605814442.18978,11/19/2020 13:34:54.961,240.00599999999997,20.52,2.04918,9097.34,-3.5245599999999997,-0.589724,-1.0,12300,14704,236.0,92.0,1605792894.961,1605814442.191,1605814442.2,2.0463,-3.83457
1605814443.2,1605814443.221832,1605814443.220836,11/19/2020 13:34:55.985,239.976,20.5243,2.05323,9098.79,-3.5129699999999997,-0.584538,-1.0,12312,14742,236.0,92.0,1605792895.985,1605814443.222,1605814443.2,2.04918,-4.014390000000001
1605814444.2,1605814444.249045,1605814444.2483099,11/19/2020 13:34:57.009,240.00799999999998,20.5291,2.04897,9105.82,-3.9045400000000003,-0.58221,-1.0,12312,14727,235.0,92.0,1605792897.0089998,1605814444.249,1605814444.2,2.04593,-3.47415
1605814445.3,1605814445.269521,1605814445.269521,11/19/2020 13:34:58.033,239.987,20.5336,2.04933,9092.19,-3.97076,-0.6160979999999999,-1.0,12304,14698,235.0,92.0,1605792898.033,1605814445.27,1605814445.3,2.04858,-3.84364
1605814446.3,1605814446.2935688,1605814446.292582,11/19/2020 13:34:59.057,240.03400000000002,20.5381,2.0463,9092.91,-3.83457,-0.604869,-1.0,12301,14706,236.0,92.0,1605792899.0570002,1605814446.294,1605814446.3,2.04609,-3.6114300000000004
1605814447.3,1605814447.324866,1605814447.324866,11/19/2020 13:35:00.081,240.0,20.5422,2.04918,9107.43,-4.014390000000001,-0.6222880000000001,-1.0,12312,14733,240.0,92.0,1605792900.081,1605814447.325,1605814447.3,2.04431,-4.05085
1605814448.4,1605814448.388975,1605814448.388012,11/19/2020 13:35:01.105,239.998,20.5475,2.04593,9099.3,-3.47415,-0.683404,-1.0,12308,14706,234.0,92.0,1605792901.105,1605814448.389,1605814448.4,2.05094,-4.8021400000000005
1605814449.4,1605814449.371342,1605814449.371342,11/19/2020 13:35:02.129,240.00400000000002,20.5519,2.04858,9101.05,-3.84364,-0.6082850000000001,-1.0,12303,14695,235.0,92.0,1605792902.129,1605814449.371,1605814449.4,2.0486400000000002,-4.4303099999999995
1605814450.4,1605814450.405649,1605814450.405649,11/19/2020 13:35:03.153,239.99599999999998,20.5562,2.04609,9089.51,-3.6114300000000004,-0.560178,-1.0,12303,14717,239.0,92.0,1605792903.1529999,1605814450.406,1605814450.4,2.0521599999999998,-4.01291
1605814451.5,1605814451.473719,1605814451.473719,11/19/2020 13:35:04.177,239.993,20.5614,2.04431,9092.39,-4.05085,-0.46458299999999997,-1.0,12312,14720,238.0,92.0,1605792904.177,1605814451.474,1605814451.5,2.04789,-4.3948
1605814452.4,1605814452.430171,1605814452.4293392,11/19/2020 13:35:05.201,239.995,20.5657,2.05094,9099.02,-4.8021400000000005,-0.5180359999999999,-1.0,12308,14707,237.0,92.0,1605792905.201,1605814452.43,1605814452.4,2.04284,-4.330080000000001
1605814453.5,1605814453.4564211,1605814453.4564211,11/19/2020 13:35:06.225,239.99599999999998,20.5702,2.0486400000000002,9111.59,-4.4303099999999995,-0.513544,-1.0,12303,14708,237.0,92.0,1605792906.225,1605814453.456,1605814453.5,2.04616,-4.10825
1605814454.5,1605814454.477685,1605814454.476685,11/19/2020 13:35:07.249,240.00099999999998,20.5747,2.0521599999999998,9122.33,-4.01291,-0.538289,-1.0,12306,14741,237.0,92.0,1605792907.2489998,1605814454.478,1605814454.5,2.04679,-4.47329
1605814455.5,1605814455.518898,1605814455.518898,11/19/2020 13:35:08.273,239.98,20.5794,2.04789,9111.14,-4.3948,-0.43053100000000005,-1.0,12312,14726,236.0,92.0,1605792908.2729998,1605814455.519,1605814455.5,2.05063,-4.089980000000001
1605814456.5,1605814456.533188,1605814456.533188,11/19/2020 13:35:09.297,239.97799999999998,20.5841,2.04284,9119.83,-4.330080000000001,-0.301239,-1.0,12303,14722,235.0,92.0,1605792909.2970002,1605814456.533,1605814456.5,2.051,-4.05043
1605814457.6,1605814457.553503,1605814457.552466,11/19/2020 13:35:10.321,239.951,20.589000000000002,2.04616,9124.18,-4.10825,-0.276354,-1.0,12303,14722,235.0,92.0,1605792910.321,1605814457.554,1605814457.6,2.04446,-4.59321
1605814458.6,1605814458.592864,1605814458.592864,11/19/2020 13:35:11.345,240.019,20.5935,2.04679,9117.82,-4.47329,-0.229116,-1.0,12312,14721,238.0,92.0,1605792911.345,1605814458.593,1605814458.6,2.0514900000000003,-4.00023
1605814459.6,1605814459.624973,1605814459.623923,11/19/2020 13:35:12.369,239.984,20.5982,2.05063,9125.6,-4.089980000000001,-0.24214899999999998,-1.0,12312,14707,236.0,92.0,1605792912.369,1605814459.625,1605814459.6,2.05041,-5.05112
1605814460.6,1605814460.6372118,1605814460.6372118,11/19/2020 13:35:13.393,239.99,20.6025,2.051,9116.26,-4.05043,-0.255359,-1.0,12301,14684,234.0,92.0,1605792913.393,1605814460.637,1605814460.6,2.04838,-4.81405
1605814461.6,1605814461.649636,1605814461.649636,11/19/2020 13:35:14.417,239.984,20.6075,2.04446,9106.05,-4.59321,-0.000110511,-1.0,12303,14713,237.0,92.0,1605792914.417,1605814461.65,1605814461.6,2.0510200000000003,-4.4078
1605814462.7,1605814462.693717,1605814462.693717,11/19/2020 13:35:15.441,239.99200000000002,20.6121,2.0514900000000003,9107.75,-4.00023,-0.0332773,-1.0,12312,14725,238.0,92.0,1605792915.441,1605814462.694,1605814462.7,2.05008,-4.00016
1605814463.7,1605814463.7070029,1605814463.7070029,11/19/2020 13:35:16.465,239.99,20.616999999999997,2.05041,9127.98,-5.05112,-0.17969200000000002,-1.0,12300,14694,233.0,92.0,1605792916.465,1605814463.707,1605814463.7,2.04915,-4.11034
1605814464.7,1605814464.7263222,1605814464.7263222,11/19/2020 13:35:17.489,239.99599999999998,20.6207,2.04838,9132.82,-4.81405,-0.08932280000000001,-1.0,12309,14742,238.0,92.0,1605792917.4889998,1605814464.726,1605814464.7,2.0476099999999997,-4.24029
